region;country;year;population;TOTAL Actual DD;Actual DBD;Actual DCD;Total Utilized DD;Utilized DBD;Utilized DCD;DD Kidney Tx;LD Kidney Tx;TOTAL Kidney Tx;DD Liver Tx;DOMINO Liver Tx;LD Liver Tx;TOTAL Liver TX;Total Heart TX;DD Lung Tx;LD Lung Tx;TOTAL Lung Tx;Pancreas Tx;Kidney Pancreas Tx;Small Bowel Tx;TOTAL tx;development;idh;pmp_TOTAL tx;pmp_TOTAL Actual DD;pmp_Actual DBD;pmp_Actual DCD;pmp_Total Utilized DD;pmp_Utilized DBD;pmp_Utilized DCD;pmp_DD Kidney Tx;pmp_LD Kidney Tx;pmp_TOTAL Kidney Tx;pmp_DD Liver Tx;pmp_DOMINO Liver Tx;pmp_LD Liver Tx;pmp_TOTAL Liver TX;pmp_Total Heart TX;pmp_DD Lung Tx;pmp_LD Lung Tx;pmp_TOTAL Lung Tx;pmp_Pancreas Tx;pmp_Kidney Pancreas Tx;pmp_Small Bowel Tx;idx_region
America;Bolivia (Plurinational State of);2023;12,4;4,0;4,0;0,0;4,0;4,0;0,0;7,0;55,0;62,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;62,0;High human development;0,733;5,0;0,3225806451612903;0,3225806451612903;0,0;0,3225806451612903;0,3225806451612903;0,0;0,564516129032258;4,435483870967742;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Bolivia (Plurinational State of);2024;12,6;4,0;4,0;0,0;4,0;4,0;0,0;8,0;50,0;58,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;58,0;High human development;0,712;4,603174603174604;0,31746031746031744;0,31746031746031744;0,0;0,31746031746031744;0,31746031746031744;0,0;0,6349206349206349;3,9682539682539684;4,603174603174604;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Brazil;2020;212,6;3027,0;3027,0;0,0;2708,0;2708,0;0,0;4385,0;445,0;4830,0;1933,0;1,0;141,0;2075,0;308,0;65,0;0,0;65,0;148,0;108,0;1,0;7427,0;High human development;0,77;34,93414863593603;14,238005644402634;14,238005644402634;0,0;12,737535277516463;12,737535277516463;0,0;20,625587958607714;2,0931326434619004;22,718720602069617;9,092191909689559;0,004703668861712136;0,6632173095014111;9,760112888052682;1,4487300094073379;0,30573847601128884;0,0;0,30573847601128884;0,6961429915333961;0,5079962370649106;0,004703668861712136;2
America;Brazil;2021;214,0;2937,0;2937,0;0,0;2616,0;2616,0;0,0;4222,0;337,0;4559,0;1893,0;1,0;50,0;1944,0;334,0;84,0;0,0;84,0;162,0;117,0;5,0;7088,0;High human development;0,768;33,12149532710281;13,72429906542056;13,72429906542056;0,0;12,22429906542056;12,22429906542056;0,0;19,72897196261682;1,574766355140187;21,30373831775701;8,845794392523365;0,004672897196261682;0,2336448598130841;9,08411214953271;1,560747663551402;0,3925233644859813;0,0;0,3925233644859813;0,7570093457943925;0,5467289719626168;0,02336448598130841;2
America;Brazil;2022;215,4;3266,0;3266,0;0,0;2897,0;2897,0;0,0;4611,0;418,0;5029,0;1988,0;0,0;61,0;2049,0;362,0;106,0;0,0;106,0;133,0;112,0;1,5;7680,5;High human development;0,78;35,656917363045494;15,162488393686164;15,162488393686164;0,0;13,449396471680593;13,449396471680593;0,0;21,4066852367688;1,9405756731662023;23,347260909935002;9,229340761374187;0,0;0,28319405756731664;9,512534818941504;1,6805942432683378;0,49210770659238623;0,0;0,49210770659238623;0,617455896007428;0,5199628597957289;0,006963788300835654;2
America;Brazil;2023;216,4;3759,0;3759,0;0,0;3299,0;3299,0;0,0;5283,0;528,0;5811,0;2227,0;2,0;55,0;2284,0;429,0;81,0;0,0;81,0;119,0;93,0;1,0;8725,0;High human development;0,786;40,31885397412199;17,37060998151571;17,37060998151571;0,0;15,244916820702402;15,244916820702402;0,0;24,413123844731977;2,43992606284658;26,85304990757856;10,291127541589649;0,009242144177449167;0,2541589648798521;10,55452865064695;1,9824399260628465;0,3743068391866913;0,0;0,3743068391866913;0,5499075785582255;0,4297597042513863;0,004621072088724584;2
America;Brazil;2024;217,6;3771,0;3771,0;0,0;3380,0;3380,0;0,0;5365,0;521,0;5886,0;2296,0;0,0;49,0;2345,0;443,0;93,0;0,0;93,0;141,0;125,0;2,0;8910,0;High human development;0,775;40,94669117647059;17,32996323529412;17,32996323529412;0,0;15,533088235294118;15,533088235294118;0,0;24,655330882352942;2,3943014705882355;27,049632352941178;10,551470588235295;0,0;0,22518382352941177;10,776654411764707;2,0358455882352944;0,427389705882353;0,0;0,427389705882353;0,6479779411764706;0,5744485294117647;0,009191176470588236;2
America;Canada;2020;37,7;734,0;538,0;196,0;734,0;538,0;196,0;1122,0;396,0;1518,0;474,0;0,0;91,0;565,0;188,0;325,0;0,0;325,0;57,0;42,0;6,0;2659,0;Very high human development;0,931;70,53050397877983;19,46949602122016;14,270557029177718;5,19893899204244;19,46949602122016;14,270557029177718;5,19893899204244;29,76127320954907;10,503978779840848;40,26525198938992;12,572944297082227;0,0;2,413793103448276;14,986737400530503;4,986737400530504;8,620689655172413;0,0;8,620689655172413;1,5119363395225462;1,1140583554376657;0,15915119363395225;2
America;Canada;2021;38,1;734,0;502,0;232,0;734,0;502,0;232,0;1171,0;502,0;1673,0;496,0;0,0;93,0;589,0;142,0;352,0;0,0;352,0;53,0;43,0;5,0;2814,0;Very high human development;0,937;73,85826771653544;19,26509186351706;13,175853018372703;6,089238845144357;19,26509186351706;13,175853018372703;6,089238845144357;30,73490813648294;13,175853018372703;43,91076115485564;13,018372703412073;0,0;2,440944881889764;15,459317585301836;3,727034120734908;9,238845144356954;0,0;9,238845144356954;1,3910761154855642;1,1286089238845145;0,13123359580052493;2
America;Canada;2022;38,4;823,0;576,0999999999999;246,89999999999998;823,0;561,0;262,0;1310,0;485,0;1795,0;508,0;0,0;91,0;599,0;153,0;352,0;0,0;352,0;60,0;44,0;7,0;2966,0;Very high human development;0,935;77,23958333333334;21,432291666666668;15,002604166666664;6,4296875;21,432291666666668;14,609375;6,822916666666667;34,114583333333336;12,630208333333334;46,74479166666667;13,229166666666668;0,0;2,369791666666667;15,598958333333334;3,984375;9,166666666666668;0,0;9,166666666666668;1,5625;1,1458333333333335;0,18229166666666669;2
America;Canada;2023;38,8;952,0;666,4;285,59999999999997;952,0;638,0;314,0;1567,0;511,0;2078,0;583,0;0,0;86,0;669,0;184,0;450,0;0,0;450,0;66,0;47,0;7,0;3454,0;Very high human development;0,939;89,02061855670104;24,536082474226806;17,175257731958762;7,360824742268041;24,536082474226806;16,443298969072167;8,09278350515464;40,386597938144334;13,170103092783506;53,55670103092784;15,02577319587629;0,0;2,216494845360825;17,242268041237114;4,742268041237113;11,597938144329898;0,0;11,597938144329898;1,7010309278350517;1,2113402061855671;0,18041237113402064;2
America;Canada;2024;39,1;894,0;625,8;268,2;894,0;573,0;321,0;1438,0;491,0;1929,0;556,0;0,0;99,0;655,0;166,0;416,0;0,0;416,0;74,0;52,0;3,0;3243,0;Very high human development;0,936;82,94117647058823;22,864450127877237;16,005115089514064;6,859335038363171;22,864450127877237;14,65473145780051;8,209718670076725;36,77749360613811;12,557544757033247;49,33503836317136;14,219948849104858;0,0;2,5319693094629154;16,751918158567776;4,245524296675192;10,639386189258312;0,0;10,639386189258312;1,8925831202046035;1,329923273657289;0,07672634271099744;2
America;Chile;2020;19,1;141,0;141,0;0,0;132,0;132,0;0,0;212,0;21,0;233,0;104,0;0,0;23,0;127,0;17,0;20,0;0,0;20,0;5,0;5,0;0,0;402,0;Very high human development;0,856;21,047120418848166;7,38219895287958;7,38219895287958;0,0;6,9109947643979055;6,9109947643979055;0,0;11,099476439790575;1,0994764397905759;12,198952879581151;5,445026178010471;0,0;1,2041884816753925;6,649214659685863;0,8900523560209423;1,0471204188481675;0,0;1,0471204188481675;0,2617801047120419;0,2617801047120419;0,0;2
America;Chile;2021;19,2;147,0;147,0;0,0;136,0;136,0;0,0;192,0;54,0;246,0;110,0;0,0;15,0;125,0;28,0;22,0;0,0;22,0;3,0;3,0;0,0;424,0;Very high human development;0,865;22,083333333333336;7,65625;7,65625;0,0;7,083333333333334;7,083333333333334;0,0;10,0;2,8125;12,8125;5,729166666666667;0,0;0,78125;6,510416666666667;1,4583333333333335;1,1458333333333335;0,0;1,1458333333333335;0,15625;0,15625;0,0;2
America;Chile;2022;19,3;171,0;171,0;0,0;163,0;163,0;0,0;253,0;73,0;326,0;133,0;0,0;23,0;156,0;40,0;30,0;0,0;30,0;9,0;8,0;0,0;561,0;Very high human development;0,869;29,067357512953368;8,860103626943005;8,860103626943005;0,0;8,44559585492228;8,44559585492228;0,0;13,10880829015544;3,782383419689119;16,89119170984456;6,891191709844559;0,0;1,1917098445595855;8,082901554404145;2,0725388601036268;1,5544041450777202;0,0;1,5544041450777202;0,46632124352331605;0,41450777202072536;0,0;2
America;Chile;2023;19,6;192,0;192,0;0,0;190,0;190,0;0,0;294,0;84,0;378,0;164,0;0,0;24,0;188,0;35,0;28,0;0,0;28,0;6,0;6,0;0,0;635,0;Very high human development;0,878;32,397959183673464;9,795918367346937;9,795918367346937;0,0;9,693877551020407;9,693877551020407;0,0;14,999999999999998;4,285714285714286;19,285714285714285;8,36734693877551;0,0;1,2244897959183672;9,591836734693876;1,7857142857142856;1,4285714285714284;0,0;1,4285714285714284;0,3061224489795918;0,3061224489795918;0,0;2
America;Chile;2024;19,7;213,0;213,0;0,0;207,0;207,0;0,0;327,0;118,0;445,0;183,0;0,0;18,0;201,0;35,0;17,0;0,0;17,0;6,0;6,0;0,0;704,0;Very high human development;0,867;35,736040609137056;10,812182741116752;10,812182741116752;0,0;10,50761421319797;10,50761421319797;0,0;16,598984771573605;5,989847715736041;22,588832487309645;9,289340101522843;0,0;0,9137055837563453;10,203045685279188;1,7766497461928934;0,8629441624365483;0,0;0,8629441624365483;0,30456852791878175;0,30456852791878175;0,0;2
America;Colombia;2020;50,9;222,0;222,0;0,0;219,0;219,0;0,0;406,0;120,0;526,0;128,0;0,0;71,0;199,0;67,0;12,0;0,0;12,0;5,0;4,0;0,0;809,0;High human development;0,764;15,893909626719058;4,361493123772102;4,361493123772102;0,0;4,302554027504912;4,302554027504912;0,0;7,976424361493124;2,357563850687623;10,333988212180747;2,5147347740667976;0,0;1,3948919449901769;3,9096267190569747;1,3163064833005895;0,2357563850687623;0,0;0,2357563850687623;0,09823182711198429;0,07858546168958742;0,0;2
America;Colombia;2021;51,3;268,0;268,0;0,0;262,0;262,0;0,0;478,0;145,0;623,0;160,0;0,0;69,0;229,0;69,0;21,0;0,0;21,0;13,0;12,0;1,0;956,0;High human development;0,762;18,635477582846004;5,224171539961014;5,224171539961014;0,0;5,107212475633529;5,107212475633529;0,0;9,317738791423002;2,8265107212475633;12,144249512670566;3,118908382066277;0,0;1,345029239766082;4,4639376218323585;1,345029239766082;0,40935672514619886;0,0;0,40935672514619886;0,25341130604288503;0,23391812865497078;0,019493177387914232;2
America;Colombia;2022;51,5;332,0;332,0;0,0;331,0;331,0;0,0;607,0;234,0;841,0;173,0;0,0;75,0;248,0;81,0;27,0;0,0;27,0;13,0;13,0;0,0;1210,0;High human development;0,782;23,49514563106796;6,446601941747573;6,446601941747573;0,0;6,427184466019417;6,427184466019417;0,0;11,78640776699029;4,543689320388349;16,33009708737864;3,3592233009708736;0,0;1,4563106796116505;4,815533980582524;1,5728155339805825;0,5242718446601942;0,0;0,5242718446601942;0,2524271844660194;0,2524271844660194;0,0;2
America;Colombia;2023;52,1;388,0;388,0;0,0;385,0;385,0;0,0;741,0;224,0;965,0;227,0;0,0;80,0;307,0;99,0;36,0;0,0;36,0;15,0;15,0;1,0;1423,0;High human development;0,788;27,31285988483685;7,447216890595009;7,447216890595009;0,0;7,389635316698656;7,389635316698656;0,0;14,222648752399232;4,299424184261037;18,52207293666027;4,357005758157389;0,0;1,5355086372360844;5,892514395393474;1,9001919385796544;0,690978886756238;0,0;0,690978886756238;0,28790786948176583;0,28790786948176583;0,019193857965451054;2
America;Colombia;2024;52,3;388,0;388,0;0,0;385,0;385,0;0,0;726,0;199,0;925,0;223,0;0,0;79,0;302,0;96,0;41,0;0,0;41,0;27,0;23,0;4,0;1395,0;High human development;0,773;26,673040152963672;7,418738049713194;7,418738049713194;0,0;7,361376673040153;7,361376673040153;0,0;13,881453154875718;3,804971319311664;17,68642447418738;4,263862332695985;0,0;1,5105162523900575;5,774378585086042;1,835564053537285;0,7839388145315488;0,0;0,7839388145315488;0,5162523900573615;0,4397705544933079;0,07648183556405354;2
America;Costa Rica;2020;5,1;27,0;27,0;0,0;26,0;26,0;0,0;33,0;8,0;41,0;14,0;0,0;1,0;15,0;2,0;3,0;0,0;3,0;0,0;0,0;0,0;61,0;Very high human development;0,819;11,96078431372549;5,294117647058824;5,294117647058824;0,0;5,098039215686275;5,098039215686275;0,0;6,470588235294118;1,5686274509803924;8,03921568627451;2,7450980392156863;0,0;0,19607843137254904;2,9411764705882355;0,3921568627450981;0,5882352941176471;0,0;0,5882352941176471;0,0;0,0;0,0;2
America;Costa Rica;2021;5,1;17,0;17,0;0,0;16,0;16,0;0,0;16,0;14,0;30,0;15,0;0,0;5,0;20,0;1,0;2,0;0,0;2,0;0,0;0,0;0,0;53,0;Very high human development;0,817;10,392156862745098;3,3333333333333335;3,3333333333333335;0,0;3,1372549019607847;3,1372549019607847;0,0;3,1372549019607847;2,7450980392156863;5,882352941176471;2,9411764705882355;0,0;0,9803921568627452;3,9215686274509807;0,19607843137254904;0,3921568627450981;0,0;0,3921568627450981;0,0;0,0;0,0;2
America;Costa Rica;2022;5,2;27,0;27,0;0,0;27,0;27,0;0,0;37,0;29,0;66,0;20,0;0,0;2,0;22,0;4,0;4,0;0,0;4,0;0,0;0,0;0,0;96,0;Very high human development;0,823;18,46153846153846;5,1923076923076925;5,1923076923076925;0,0;5,1923076923076925;5,1923076923076925;0,0;7,115384615384615;5,576923076923077;12,692307692307692;3,846153846153846;0,0;0,3846153846153846;4,230769230769231;0,7692307692307692;0,7692307692307692;0,0;0,7692307692307692;0,0;0,0;0,0;2
America;Costa Rica;2023;5,2;21,0;21,0;0,0;21,0;21,0;0,0;32,0;36,0;68,0;16,0;0,0;5,0;21,0;4,0;6,0;0,0;6,0;0,0;0,0;0,0;99,0;Very high human development;0,833;19,038461538461537;4,038461538461538;4,038461538461538;0,0;4,038461538461538;4,038461538461538;0,0;6,153846153846153;6,9230769230769225;13,076923076923077;3,0769230769230766;0,0;0,9615384615384615;4,038461538461538;0,7692307692307692;1,1538461538461537;0,0;1,1538461538461537;0,0;0,0;0,0;2
America;Costa Rica;2024;5,2;29,0;29,0;0,0;29,0;29,0;0,0;44,0;41,0;85,0;26,0;0,0;1,0;27,0;8,0;7,0;0,0;7,0;0,0;0,0;0,0;127,0;Very high human development;0,821;24,423076923076923;5,576923076923077;5,576923076923077;0,0;5,576923076923077;5,576923076923077;0,0;8,461538461538462;7,884615384615384;16,346153846153847;5,0;0,0;0,1923076923076923;5,1923076923076925;1,5384615384615383;1,346153846153846;0,0;1,346153846153846;0,0;0,0;0,0;2
America;Cuba;2020;11,3;51,0;51,0;0,0;51,0;51,0;0,0;55,0;9,0;64,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;66,0;High human development;0,762;5,840707964601769;4,513274336283185;4,513274336283185;0,0;4,513274336283185;4,513274336283185;0,0;4,867256637168142;0,7964601769911503;5,663716814159292;0,0;0,0;0,17699115044247787;0,17699115044247787;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Cuba;2021;11,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;High human development;0,745;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Cuba;2022;11,3;5,0;5,0;0,0;5,0;5,0;0,0;5,0;6,0;11,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,0;High human development;0,764;1,0619469026548671;0,44247787610619466;0,44247787610619466;0,0;0,44247787610619466;0,44247787610619466;0,0;0,44247787610619466;0,5309734513274336;0,9734513274336283;0,0;0,0;0,08849557522123894;0,08849557522123894;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Cuba;2023;11,2;7,0;7,0;0,0;7,0;7,0;0,0;9,0;4,0;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,0;High human development;0,762;1,1607142857142858;0,625;0,625;0,0;0,625;0,625;0,0;0,8035714285714286;0,35714285714285715;1,1607142857142858;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Cuba;2024;11,2;5,0;5,0;0,0;4,0;4,0;0,0;6,0;7,0;13,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;14,0;High human development;0,762;1,25;0,44642857142857145;0,44642857142857145;0,0;0,35714285714285715;0,35714285714285715;0,0;0,5357142857142857;0,625;1,1607142857142858;0,0;0,0;0,0;0,0;0,08928571428571429;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Dominican Republic;2020;10,8;4,0;4,0;0,0;4,0;4,0;0,0;8,0;20,0;28,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;30,0;High human development;0,767;2,7777777777777777;0,37037037037037035;0,37037037037037035;0,0;0,37037037037037035;0,37037037037037035;0,0;0,7407407407407407;1,8518518518518516;2,5925925925925926;0,09259259259259259;0,0;0,0;0,09259259259259259;0,0;0,0;0,0;0,0;0,09259259259259259;0,09259259259259259;0,0;2
America;Dominican Republic;2021;11,0;9,0;9,0;0,0;8,0;8,0;0,0;16,0;29,0;45,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,0;High human development;0,762;4,181818181818182;0,8181818181818182;0,8181818181818182;0,0;0,7272727272727273;0,7272727272727273;0,0;1,4545454545454546;2,6363636363636362;4,090909090909091;0,09090909090909091;0,0;0,0;0,09090909090909091;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Dominican Republic;2022;11,1;10,0;10,0;0,0;10,0;10,0;0,0;19,0;42,0;61,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;62,0;High human development;0,778;5,585585585585585;0,9009009009009009;0,9009009009009009;0,0;0,9009009009009009;0,9009009009009009;0,0;1,7117117117117118;3,7837837837837838;5,495495495495495;0,0900900900900901;0,0;0,0;0,0900900900900901;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Dominican Republic;2023;11,3;8,0;8,0;0,0;8,0;8,0;0,0;15,0;64,0;79,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;81,0;High human development;0,776;7,168141592920353;0,7079646017699115;0,7079646017699115;0,0;0,7079646017699115;0,7079646017699115;0,0;1,327433628318584;5,663716814159292;6,991150442477876;0,08849557522123894;0,0;0,08849557522123894;0,17699115044247787;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Dominican Republic;2024;11,4;24,0;24,0;0,0;22,0;22,0;0,0;41,0;61,0;102,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;104,0;High human development;0,7715000000000001;9,12280701754386;2,1052631578947367;2,1052631578947367;0,0;1,9298245614035088;1,9298245614035088;0,0;3,5964912280701755;5,350877192982456;8,947368421052632;0,0;0,0;0,08771929824561403;0,08771929824561403;0,0;0,0;0,0;0,0;0,08771929824561403;0,0;0,0;2
America;Ecuador;2020;17,6;29,0;29,0;0,0;28,0;28,0;0,0;51,0;6,0;57,0;9,0;0,0;0,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;66,0;High human development;0,74;3,7499999999999996;1,6477272727272725;1,6477272727272725;0,0;1,5909090909090908;1,5909090909090908;0,0;2,8977272727272725;0,3409090909090909;3,2386363636363633;0,5113636363636364;0,0;0,0;0,5113636363636364;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Ecuador;2021;17,9;47,0;47,0;0,0;47,0;47,0;0,0;77,0;10,0;87,0;27,0;0,0;0,0;27,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;117,0;High human development;0,753;6,5363128491620115;2,6256983240223466;2,6256983240223466;0,0;2,6256983240223466;2,6256983240223466;0,0;4,301675977653631;0,558659217877095;4,860335195530727;1,5083798882681565;0,0;0,0;1,5083798882681565;0,1675977653631285;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Ecuador;2022;18,1;91,0;91,0;0,0;85,0;85,0;0,0;149,0;2,0;151,0;28,0;0,0;0,0;28,0;13,0;0,0;0,0;0,0;0,0;0,0;0,0;192,0;High human development;0,773;10,607734806629834;5,027624309392265;5,027624309392265;0,0;4,696132596685082;4,696132596685082;0,0;8,232044198895027;0,11049723756906077;8,342541436464087;1,5469613259668507;0,0;0,0;1,5469613259668507;0,718232044198895;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Ecuador;2023;18,2;88,0;88,0;0,0;88,0;88,0;0,0;167,0;15,0;182,0;35,0;0,0;0,0;35,0;22,0;0,0;0,0;0,0;0,0;0,0;0,0;239,0;High human development;0,777;13,131868131868133;4,835164835164836;4,835164835164836;0,0;4,835164835164836;4,835164835164836;0,0;9,175824175824177;0,8241758241758242;10,0;1,9230769230769231;0,0;0,0;1,9230769230769231;1,208791208791209;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Ecuador;2024;18,4;72,0;72,0;0,0;67,0;67,0;0,0;120,0;11,0;131,0;17,0;0,0;0,0;17,0;17,0;0,0;0,0;0,0;0,0;0,0;0,0;165,0;High human development;0,763;8,967391304347826;3,91304347826087;3,91304347826087;0,0;3,6413043478260874;3,6413043478260874;0,0;6,521739130434783;0,5978260869565218;7,119565217391305;0,923913043478261;0,0;0,0;0,923913043478261;0,923913043478261;0,0;0,0;0,0;0,0;0,0;0,0;2
America;El Salvador;2020;6,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;Medium human development;0,66;1,6923076923076923;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6923076923076923;1,6923076923076923;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;El Salvador;2021;6,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,0;27,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,0;Medium human development;0,663;4,153846153846154;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,153846153846154;4,153846153846154;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;El Salvador;2022;6,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,0;35,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,0;Medium human development;0,674;5,303030303030304;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,303030303030304;5,303030303030304;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;El Salvador;2023;6,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47,0;47,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47,0;Medium human development;0,678;7,34375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,34375;7,34375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;El Salvador;2024;6,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51,0;51,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51,0;Medium human development;0,6685000000000001;7,96875;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,96875;7,96875;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Guatemala;2020;17,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,0;29,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,0;Medium human development;0,645;1,6201117318435756;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6201117318435756;1,6201117318435756;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Guatemala;2021;18,2;1,0;1,0;0,0;1,0;1,0;0,0;2,0;15,0;17,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,0;Medium human development;0,639;0,9340659340659341;0,054945054945054944;0,054945054945054944;0,0;0,054945054945054944;0,054945054945054944;0,0;0,10989010989010989;0,8241758241758242;0,9340659340659341;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Guatemala;2022;18,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0;Medium human development;0,655;0,48387096774193544;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,48387096774193544;0,48387096774193544;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Guatemala;2023;18,1;7,0;7,0;0,0;7,0;7,0;0,0;7,0;104,0;111,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;111,0;Medium human development;0,662;6,132596685082873;0,38674033149171266;0,38674033149171266;0,0;0,38674033149171266;0,38674033149171266;0,0;0,38674033149171266;5,74585635359116;6,132596685082873;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Guatemala;2024;18,4;10,0;10,0;0,0;10,0;10,0;0,0;18,0;71,0;89,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;89,0;Medium human development;0,65;4,836956521739131;0,5434782608695653;0,5434782608695653;0,0;0,5434782608695653;0,5434782608695653;0,0;0,9782608695652175;3,8586956521739135;4,836956521739131;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Guyana;2023;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;High human development;0,776;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Guyana;2024;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;High human development;0,776;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
America;Honduras;2021;10,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;Medium human development;0,628;0,09900990099009901;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09900990099009901;0,09900990099009901;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2
